term,term_id,weight,corpus_id
gana,0.241794907271
mlaspas,0.241794907271
ngresi,0.241794907271
bhuana,0.241638071335
iii,0.241030946178
penganyar,0.240783054357
junior,0.240473053034
padudusan,0.240297433342
kunjungan,0.240147726914
25,0.239357883544
gianyar,0.239074657789
ranting,0.238831405539
fc,0.238690006808
pertandingan,0.238281800107
permasalahan,0.237062554039
githa,0.236976614998
pertandingan,0.235056898466
panglan,0.234972497304
mahayastra,0.234910812787
panglan,0.234449307606
bhatara,0.233630416078
gunung,0.233462218945
klub,0.232283350276
situasi,0.231639154794
gunung,0.230929011671
sakit,0.230811439445
wabup,0.230742736013
liar,0.22973078418
gotong,0.229328971137
rs,0.22920824385
pemkab,0.228138320407
poin,0.22813374065
diksita,0.227569513796
pegawai,0.226587787547
pejuang,0.226225755883
turnamen,0.226145620589
upacara,0.226088918109
fc,0.225860366678
terhibur,0.225092607837
kamar,0.224385313577
sumerta,0.224385313577
luh,0.223889013042
longsor,0.223734145228
suwetha,0.223401203294
pedagang,0.223093666108
tirtha,0.222729124817
asap,0.222673199344
memprihatinkan,0.222671223435
tim,0.222492030247
bisnis,0.222333900002
persyaratan,0.222333900002
santi,0.221565767857
kelompok,0.221520103991
olahraga,0.220608899541
seni,0.220590839428
berjualan,0.220379766944
trotoar,0.220379766944
aungan,0.219839752671
pura,0.219054367298
pemedek,0.218985243563
pekerja,0.218680643793
pejabat,0.218643169063
tugu,0.218539423451
saluran,0.218477942642
panglan,0.218226967237
pedadapan,0.217610217786
pertanian,0.217274422406
kesebelasan,0.21700722613
final,0.216926287201
perlindungan,0.214984922469
pemkab,0.214161346083
dipasupati,0.213710217689
pasupati,0.213710217689
tapel,0.213710217689
prosesi,0.213520370351
gratis,0.213449698544
tuan,0.212651747053
pembeli,0.212586421615
karangasem,0.212056098878
sekolah,0.211882422898
semara,0.211660840395
melawan,0.211069643911
tugu,0.210924923344
februari,0.210906944736
galungan,0.210512550817
pembangunan,0.21039645324
tingkat,0.210248538091
rejang,0.209633220856
rahina,0.207703151973
0,0.207545875446
jurnalisme,0.20745624811
bhakti,0.207007777367
prosesi,0.206613961254
nanda,0.205602462334
suara,0.204584065075
tirta,0.204323676926
kebersihan,0.2043165016
proyek,0.203966399144
fc,0.202812510791
pertigaan,0.201944578364
puri,0.200595347016
rapat,0.200387885904
ferry,0.199826238797
monumen,0.199692810699
ign,0.199504912559
kojong,0.19904441763
pura,0.198900183161
piodalan,0.198152834013
berdarah,0.19592841656
klb,0.19592841656
nyamuk,0.19592841656
erupsi,0.195868819702
sasuhunan,0.195741048048
kesebelasan,0.195376365724
indonesia,0.195334485029
kepemangkuan,0.195115684173
tim,0.19496361549
terdengar,0.193840322829
gol,0.193776374388
pohon,0.193734181973
puncak,0.193018632416
gianyar,0.192203371005
penggalangan,0.192177173608
sumbangan,0.192177173608
motor,0.191957962455
rejang,0.191535246318
soma,0.191292309836
matanya,0.190624639633
perih,0.190624639633
pura,0.19022158094
karya,0.190115722244
serangan,0.189855711387
puseh,0.189835497378
br,0.189241259659
suletra,0.188129607701
alat,0.188000507133
apit,0.186657532005
aungan,0.186657532005
tebing,0.186657532005
tim,0.186437494591
perguruan,0.186339878892
sepak,0.186081636717
nyepi,0.185324906712
berita,0.185294079842
akibat,0.184905784463
pemenang,0.184846016903
tumbang,0.183127404564
ngideran,0.183009275467
jro,0.182955816521
tjok,0.181977319786
dipentaskan,0.18189744057
ritual,0.18176405748
buah,0.180708516806
dadakan,0.179758260314
pemain,0.179373497465
tebing,0.178987316183
musibah,0.178987316183
mahasiswa,0.177796915529
pelangkiran,0.177492703679
amongan,0.176870861166
0,0.176619093394
kolam,0.176473586688
pakelem,0.176473586688
eksekutor,0.175842652009
cup,0.175431041012
fc,0.175133865191
empul,0.17509980919
lunga,0.17509980919
sukawati,0.174467262349
unggul,0.174180482099
group,0.173819537925
padudusan,0.173010313092
babak,0.172609075026
negara,0.170856905275
tetaring,0.170738963476
pertandingan,0.170700239519
wintari,0.169670148508
merdeka,0.16959509632
melaspas,0.166864933068
calon,0.164985400669
angin,0.16356424177
membersihkan,0.162449708547
biodiverseni,0.16025363945
langka,0.16025363945
banjar,0.159022357042
babak,0.15804760198
bidang,0.15779733993
bebas,0.15692979528
mengungsi,0.155428229849
stt,0.150099532598
murti,0.149704092413
kg,0.142881223222
gas,0.141888783038
pasokan,0.141888783038
lantai,0.141097205776
orang,0.133223207439
yowana,0.131214683269
ogoh-ogohnya,0.130303277826
kg,0.126024051581
luh,0.107160917417
