# TF-IDF Weighting From http://www.pejeng.desa.id/post/
term,term_id,weight,corpus_id
kebobolan,3450,0.144559710148,corpus_67
kicauan,708,0.144459669735,corpus_7
kedis,706,0.144459669735,corpus_7
gulita,694,0.144459669735,corpus_7
gelap,692,0.144459669735,corpus_7
aji,660,0.144459669735,corpus_7
sapu,2074,0.144387919669,corpus_86
pasir,1968,0.144380568169,corpus_30
disertai,1921,0.144380568169,corpus_30
curah,1916,0.144380568169,corpus_30
aksi,2043,0.144147177046,corpus_84
nyangkut,856,0.14413537646,corpus_84
kayu,2710,0.14413537646,corpus_84
kantu,3572,0.144028973207,corpus_70
edik,3565,0.144028973207,corpus_70
mendadak,1949,0.143968471841,corpus_36
mendulang,3863,0.143762411614,corpus_80
acara,141,0.143546413217,corpus_26
bagus,535,0.143511043601,corpus_54
gembira,951,0.143469232377,corpus_10
wakil,2424,0.143298843324,corpus_89
mengantarkan,339,0.143189173604,corpus_68
rencana,1546,0.143122392576,corpus_23
ngiring,1121,0.143122392576,corpus_23
masyarakat,53,0.143077227444,corpus_72
kedudukan,3393,0.142685288757,corpus_79
mengeluarkan,3839,0.142673607848,corpus_79
nyoman,233,0.142349125124,corpus_5
ngakan,232,0.142349125124,corpus_5
iv,3363,0.142247628523,corpus_65
pasokan,2646,0.141888783038,corpus_46
gas,2635,0.141888783038,corpus_46
jentik,1793,0.141767831368,corpus_28
krodit,2484,0.141724281077,corpus_42
kacang,2478,0.141724281077,corpus_42
melambung,3801,0.14112227719,corpus_77
lantai,587,0.141097205776,corpus_48
rp,1744,0.140918594168,corpus_44
air,1907,0.140632165043,corpus_30
taman,1259,0.140604629824,corpus_22
perlengkapan,1595,0.140604629824,corpus_22
undiknas,2156,0.140177925548,corpus_33
pengabdian,2139,0.140177925548,corpus_33
dharma,403,0.13963699381,corpus_29
finish,950,0.139574939306,corpus_72
terhormat,379,0.139192113712,corpus_3
pelangi,354,0.139192113712,corpus_3
nasi,349,0.139192113712,corpus_3
cipta,304,0.139192113712,corpus_3
menit,1824,0.13908993517,corpus_67
matahari,716,0.138993680034,corpus_7
bertemu,3382,0.138772545651,corpus_66
malam,207,0.138408250474,corpus_19
jotan,2435,0.138148104594,corpus_41
yudantara,2757,0.137716387144,corpus_49
renovasi,1897,0.137716387144,corpus_49
abim,3506,0.137068308223,corpus_69
sisya,2995,0.136541708278,corpus_55
nabe,2980,0.136541708278,corpus_55
kepala,418,0.136528578001,corpus_26
canang,1345,0.136361791587,corpus_42
undangan,128,0.136304195893,corpus_1
dahan,683,0.136211001066,corpus_32
berlubang,2047,0.136211001066,corpus_32
kebutuhan,2481,0.136096612879,corpus_44
tampaksiring,118,0.136027586431,corpus_28
bertugas,675,0.135506845723,corpus_87
umat,774,0.135132462604,corpus_61
rangkaian,96,0.134939289175,corpus_45
wasit,1856,0.134934816513,corpus_79
putih,362,0.134918539446,corpus_57
khidmat,1354,0.134643175924,corpus_45
membangun,2410,0.134609783434,corpus_74
man,3457,0.134609783434,corpus_74
ketat,3365,0.134580799725,corpus_65
7,1906,0.134580799725,corpus_65
pertahanan,1838,0.134510253962,corpus_73
sampyan,1305,0.134423232267,corpus_16
